comment,state_group,region
"" give them bread and circuses and they will never revolt   decimus iunius iuvenalis  early 2nd century ad "","alabama","south"
""i m not from al but i travel here for work pretty frequently  almost everyone i know is literate  and seeing people reading books on break or lunch even in a manufacturing setting isn t that uncommon  not all are reading non fiction but many people have a moderate interest in history that causes them to watch podcasts  youtube documentaries  and even read books about it  "","alabama","south"
""just thought this was a weird comment  "","alabama","south"
""ask them about the medical marijuana permit application fees from about 2 years ago  i d be interested to follow that development  "","alabama","south"
""we have the 2nd highest  worst  maternal mortality rate in the nation      but we're laser focused on the drag shows that don't happen  "","alabama","south"
""you have too much faith in the court system    "","alabama","south"
""a similar law banning  drag queens  in texas was allowed to go into effect by a federal judge  and scotus  alito  refused to fast track the case   the 5th circuit court  new orleans  heard the case in march 2024 after the federal court in texas allowed the law to stand  during arguments at the 5th circuit  one of the judges suggested that the plaintiffs were asking for a reversal of a 2010 case that protects student being excluded based on status or beliefs   can't find a ruling  "","alabama","south"
""you forgot one    rudy juliani "","alabama","south"
""https   www instagram com reel c86al3iuam1  igsh mtrpcmk1otq5ew85eq   "","alabama","south"
""you mean the republicans  the ministers and trusted family members that have always been the ones that hurt children  fox news never told them to be scared of them "","alabama","south"
""trump cross dresses and he s a sex pest with a history of being a danger around children  so i m not entirely sure you re correct  "","alabama","south"
""the thing is this kind of shit didn t even ever happen  fear mongering politicians out here vilifying strangers over made up situations so they can manipulate idiots like you into thinking this was ever even a thing that was happening so you will continue to hate strangers that never even did what this dumb bill is trying to restrict   "","alabama","south"
""drag queens were never reading at schools you dimwits  are yall seriously this dumb  "","alabama","south"
""he s such an ass  both in the legislature and in real life  meanwhile  his own district needs so much practical stuff  and he chooses to focus on restricting people s lives  one of those hypocritical super christian nationalist types  and not a kind person at all  "","alabama","south"
""because     yeah  we've all seen so many drag queen performances in public schools  "","alabama","south"
""it s because people haven t actually taken the time to read what it s about  thank you for posting it to educate the uneducated and or lazy  "","alabama","south"
""  reasonable  should be restricted in the same way burlesque and strip performances are restricted  "","alabama","south"
""those performances are already restricted  there is no reason to add it to just any drag event  or event where  a performer exhibits a sex identity that is different from the sex assigned to the performer at birth using clothing  makeup  or other physical markers   they are not remotely the same  and nothing about that is sexual like burlesque and strip  the hell are you on  "","alabama","south"
""how does this hurt you  "","alabama","south"
""look at you  being a good little cog   freely  submitting to your beloved daddy government  you like big government   you cannot lie  "","alabama","south"
""you're a big fan of restricting free expression  are you  "","alabama","south"
""you sound fun "","alabama","south"
""bigots like bigoted things  more news at 11 "","alabama","south"
""i'm sure i will regret asking  but what is a  related movement  to drag shows  "","alabama","south"
""sounds like a good way to bust a lot of ankles and have entire brigades on profile  "","alabama","south"
""well  regardless of whether they were wearing heels  the shoes would likely be too small on the men  ouch   "","alabama","south"
""in mississippi we had a faculty vs student basketball game  and by some opaque process i ended up one of a group of football and baseball players who were cheerleaders for the game  we had 5 or 6 boy cheerleaders over the years  but my senior year the squad was all girls  they spent about 2 hours the day before trying to teach us  anything  i went kinda half drag  but two buddies just borrowed the whole cheerleading outfit  we were not very good  but we did make a bunch of kids laugh  between that and all the routine womanless weddings and powderpuff games i just didn t think it was that crazy  i guess that would count as a drag show to these morons  "","alabama","south"
""we also had those  as i remember  no one in that really small  really religious town had a single problem with drag in those situations  the events were always packed out  "","alabama","south"
""in my mind the only difference is that most of the participants in those events were making fun of women  not celebrating the feminine  "","alabama","south"
""they are paying too much for thier water sewer service  like the rest of us    "","alabama","south"
""which one  "","alabama","south"
""yep like how there is a black city mayor who has been locked out of town hall and me maw won t do anything about it  "","alabama","south"
""bingo "","alabama","south"
"" astronaut with gun meme   always has been  "","alabama","south"
""those legislators are such a drag  badum   tsss "","alabama","south"
""i ll see myself out  "","alabama","south"
""hahha lol i somewhat agree with u "","alabama","south"
""wow  thats sick  you want more murderers  just trying to clarify  "","alabama","south"
""make what right  please be specific  "","alabama","south"
""they cut the bread out along the way  they found out it was helping the poor and they couldn't stand it "","alabama","south"
""still works after 2000 years too  only now they they no longer provide bread  "","alabama","south"
""people seem to be confusing literacy with gullibility   you can be literate and still be very gullible  and certain propaganda media sites depend on this fact  "","alabama","south"
""if you hear what you believe to be a fact on your favorite news network or website  it is very hard to persuade you that what you heard was false even when presented with evidence  this is backed up by behavior science  you also tend to believe what you hear is unquestionably true  if it confirms your preconceptions about a topic  "","alabama","south"
""so if you believe there is a  gay agenda  as claimed for decades by a certain news network  then if someone claims there are people in drag teaching kids in public school then you will most likely believe it to be true regardless of there being absolutely no evidence to back up that claim   the same goes for the myth about children being conditioned to turn trans in public school  it's amazing how many people believed that myth during the previous election  "","alabama","south"
""this is why  news networks  like to fill their schedule with pundits instead of actual journalists reporting news  they understand that their audience can't distinguish between opinion from a pundit  and a fact from a journalist reporting the news   so if a pundit is able to establish the belief of some conspiracy  the audience will most likely disregard the news reporting the contrary  "","alabama","south"
""like i said the appeals process will take years   maybe even decades    "","alabama","south"
""stare decisis is a very real thing  on 11 16 2023 scotus issued a statement refusing to re instate a similar law in fl that had been shot down by a lower court     see  griffin v  hm florida orl  llc  "","alabama","south"
""additionally  the  tennessee adult entertainment act  is going to be reviewed long before the alabama legislation even makes it to scotus  "","alabama","south"
""i have no dissolutions  however  that our current potus will have a significant impact on future appointees  "","alabama","south"
""overall  i think everything al does is backwards and we throw money out the window to try and prove some bs about  principals   "","alabama","south"
""not in alabama  but in other states yes they did  do you lack the ability to google something before being so profound in your statements  "","alabama","south"
""while they may not have taken place in alabama  yet  they have in other states  people don t react just to what happens at home  "","alabama","south"
""that definition of drag is a result of the lgbtq s anxiousness to justify drag before children  so y all equated it with literally any cross dressing  apparently mrs  doubtfire was drag according to y all  well since y all couldn t keep your fetishes away from children  now it all has to be restricted same as burlesque and or strip  "","alabama","south"
"" none of that is sexual   lmao  not even remotely true  "","alabama","south"
""it doesn t hurt me at all  it helps "","alabama","south"
""but don t like drag or trans anything  "","alabama","south"
"" removed  "","alabama","south"
"" removed  "","alabama","south"
""it s really not that bad unless you have really big feet  as a man you just have to go roughly a size and a half or two up to get women s shoes to fit  e g  9 5 in men s wears an 11 in women s and it ll typically fit fine  actually walking in heels after never having done it before  that s difficult  lol  "","alabama","south"
"" £ £ £ "","alabama","south"
""are you fucking kidding me   which town    ¨ ¨ ¨ "","alabama","south"
""no i want less   that's kinda the point of people like that "","alabama","south"
""ceo s and shareholders that care only about profit margins and stock prices  they re an enemy of the people whose policies are directly responsible for millions of americans prolonging or foregoing life saving medical procedures medications for fear of going into crippling debt or becoming homeless  what makes them any different from enemy combatants on a battlefield or death row inmates  "","alabama","south"
""we wouldn't be having a conversation on vigilantism if brian thompson was making the world a better place while alive  "","alabama","south"
""nobody wants to live in a lawless society  but uhc is staggeringly evil  and the ceo is the final say on which people live and die for a profit line  "","alabama","south"
""oh hellz  i thought i was answering in the genx sub  getting an upgrade on my readers tomorrow  lookout walgreens  "","alabama","south"
""they tell the people they will get bread    "","alabama","south"
""they tell the people how wonderful the bread will be   much better than the bread the other guy gave you    "","alabama","south"
""they tell you that somebody else  their enemy of the moment  will pay for the bread    "","alabama","south"
""but they will never  in fact  ever deliver any actual bread    "","alabama","south"
""and the cult members  praise their leaders for their wisdom and compassion  "","alabama","south"
""nope  drag queen story hours occurred at public libraries  where the public brings their children for someone to read a book not in schools  share proof of that  because it s not accurate   "","alabama","south"
""alabama already has an anti trans bathroom bill for schools this expands that to the general public  and since you seem to be unaware  those bathroom bills mean that someone who looks like a man  will be using the female facilities  and someone that looks like a female will be using the male facilities  it only serves to put trans people in danger by existing by the government for defying those laws  or by bigoted persons harming them in person  "","alabama","south"
""damn son  leave some koolaid for the rest of your cohorts "","alabama","south"
"" that definition of drag is a result of the lgbtq s anxiousness to justify drag before children "","alabama","south"
""it isn't in any form  it is a result of morons and bigoted  shortsighted lawmakers who can t handle basic speech  "","alabama","south"
"" so y all equated it with literally any cross dressing  "","alabama","south"
""no  republican lawmakers did  keep up  sweety  no excuses   "","alabama","south"
"" apparently mrs  doubtfire was drag according to y all "","alabama","south"
""nope  according to republicans   "","alabama","south"
"" well since y all couldn t keep your fetishes away from children  now it all has to be restricted same as burlesque and or strip  "","alabama","south"
""the fact you apparently can't handle mrs doubtfire without feeling sexual urges does not make the movie wrong or obscene   "","alabama","south"
""it means you need fucking help dude   "","alabama","south"
""  none of that is sexual   lmao  not even remotely true  "","alabama","south"
""just because you keep fetishizing men wearing womens clothes does not make it inappropriate or illegal  or sexually explicit in any form  "","alabama","south"
""sounds like you are just a freak who can't handle other people existing  the problem is certainly not with them bud  "","alabama","south"
""course  you apparently can't read or reason either soooo    "","alabama","south"
""out of curiosity  how many drag queens have been arrested for pedophilia   are there any kids actually at risk   can you provide any sources at all to back the argument   anything   "","alabama","south"
""because i can pull source after source for clergy priests pastors and i would only need to go back a month or two    "","alabama","south"
""why are drag queens being targeted when there is no evidence of them grooming kids  but mountains of evidence against organized religion  "","alabama","south"
""how so  were you uncontrollably drawn to events with children like many conservatives are  are you a minister or something  "","alabama","south"
""then  and i know this is controversial  don't go to the shows  don't cheer on others' rights being trampled  "","alabama","south"
""so just because you don't like it  it should be taken away from everybody  "","alabama","south"
""i thought this was a free country   i thought this was fucking america  "","alabama","south"
"" lgbthiv   wow  glad you know how infectious diseases work and get tested  because if you have unprotected sex  anyone can get hiv if exposed   "","alabama","south"
""sorry to see you in our state  hope you have the day you deserve  "","alabama","south"
""things closeted internal homophobes would say "","alabama","south"
""lol   i don t support the straight movement  in general  stop being straight  it s against my beliefs  i just ya know don t believe in  heterosexuals   straight ppl don t exist  they re just going thru a rebellious phase   "","alabama","south"
""ugh   the way the straights shove their sexuality down our throats everywhere you turn  even going so far to parading around the fruits of their copulation  sending holiday  family  photos out they expect us to enjoy   i do not believe in heterosexuals   i shouldn t have to see their developing juvenile spawn on my fridge the whole month of december  it s against my beliefs  straights need to keep their sexual exploits    the consequences that come from such sinful behavior  where it belongs  behind closed doors  "","alabama","south"
""so correction he had to end up "","alabama","south"
""suing and now is allowed in  "","alabama","south"
""https   www nbcnews com news amp rcna158740 "","alabama","south"
""a quick google will show you ve they ve taken place in public schools  "","alabama","south"
""this made me choke on my coffee "","alabama","south"
""in the comment before this you literally tried pretending that drag isn t inherently sexual why is this such a talking point  because y all want to pretend it s okay for kids just like destinisamazing or whatever his name is   "","alabama","south"
""get outta here with that crap  anyone with eyes can see what you re doing and i m tired of giving y all the benefit of the doubt  "","alabama","south"
""at least it was rectified  but holy shit  people just appointing mayors   that s insane  "","alabama","south"
""seems you just did  have a day  "","alabama","south"
"" in the comment before this you literally tried pretending that drag isn t inherently sexual why is this such a talking point  "","alabama","south"
""becausw of perverted clowns and bigoted republicans who repeatedly attack something that is not sexual as if it were  keep up chump  "","alabama","south"
"" anyone with eyes can see what you re doing and i m tired of giving y all the benefit of the doubt  "","alabama","south"
""given you demonstrated you can neither read nor apparently see  and apparently can't even figure out the mere subject  i really don't care what you think you ever gave  seek help with your weird fetishes dude  "","alabama","south"
""oh they didn t even know who was running things for awhile because nobody was responding  the city hall was just locked up  "","alabama","south"
""i mixed subs up and edited my comment  so may want to still do that search before making an ass of yourself in being mistaken about what s taken place in this country  not just this state  "","alabama","south"
""nah bud  it s still you that is making an ass of yourself   "","alabama","south"
""the only thing one finds on a search is a bunch of bigoted talking points   like one  1  article by fox news  ofc  that tells of a  wait for it  letter going home with kids to get permission for a child to participate in listening to a story read by a human wearing a lot of makeup   a cute outfit   "","alabama","south"
""which is exactly what this dumb bill is demanding  that permission slips go home w kids should a human with flashy makeup   outfits read to children  let me explain plainly for simpletons  the bill is fucking useless bc what it is stipulating must happen is already the way it s handled  it is literally changing nothing  absolutely nothing   "","alabama","south"
""i also cannot find one article that details a reading time that actually happened in a school library   "","alabama","south"
""all the idiotic bigots that think humans with lots of makeup  fake boobs  fake hair    flashy outfits shouldn t be reading to children are gonna be real mad finding out that a queen  who is a national treasure  distributes books to children in their home state  she has been performing in drag for many many many years   children   adults alike love her  dolly parton intentionally    famously  presents to the public   performs in drag as that affords her more anonymity when not performing   not in drag   "","alabama","south"
""and wait until they hear about all of the other folks with lots of makeup  big fake boobs  fake hair  fake tans    flashy clothes and accessories reading to children  with pretty much limitless access to children without permission slips  it s gonna keep idiotic bigots real busy protesting against gaudy moms volunteering in kids  classrooms   "","alabama","south"
""literal pedophiles have more unfettered access to reading to kids in schools than drag queens do  all they need is to volunteer to read to a class  no bkgd checks  no cross referencing sexual predator databases  no permission slips sent home  nada  they don t even have to have a kid there   community members  can volunteer to read to kids in school   "","alabama","south"
""but here your dumbass is getting all up in your feelings bc a human wearing makeup w fake boobs  fake hair  fake nails    flashy outfits have volunteered to read to children  hide your wives  hide your kids  bc here comes dolly  the horror   "","alabama","south"
""meanwhile bigoted idiots trust their church leaders  of whom there are a great many that have actually been   proven   to be active pedophiles  bc diddling kids for god is ok but reading to kids wearing flashy clothing  makeup  hair    boobs is bad  get a grip bigots  "","alabama","south"
"" è ª è ª è ª è ª è ª è ª è ª è ª è ª è ª è ª è ª è ª è ª "","alabama","south"
""why release them when the state can keep making money off of them  "","alabama","south"
""i worked part time at shoney s about 20 years ago  i discovered that i was the only one who wasn t either under 18 or work release   "","alabama","south"
""i don t know exactly what happened but they re out of business now  "","alabama","south"
""alabama loves slave labor  but calling it what it is  is just in poor taste  "","alabama","south"
""wow  now this was something i wasn t aware of happening  these aren t private prisons right  that would be awful if so  "","alabama","south"
""i hate all of this  but why is this a life sentence  "","alabama","south"
"" jerry helton  a navy veteran  is serving a life sentence for a series of charges stemming from writing bad checks in the 1990s  he s been up for parole six times   without any luck   "","alabama","south"
""great journalism  this reporter deserves an award  exposing this racket is a genuine public service that serves the greater good and the public's best interest  "","alabama","south"
""this system is unconscionable  incarceration is definitely appropriate in many cases  but alabama uses it for voter suppression  and human trafficking  it's sickening  "","alabama","south"
""the future is now  more and more things will result in prison time  and the for profit prisons will ensure that prison slave labor is a cheap  convenient option in every market   "","alabama","south"
""after the willing workforce of people seeking immigration is deported  though i'd put money on many ending up in prison  too   this is the intention for how to fill the gap in labor needs  currently we have around 1 8 million people in prison in the us  the most prisoners in the world  though not per capita  and slavery is permitted for prisoners by the 14th amendment   "","alabama","south"
""given the abysmal conditions of the prisons in our state  people are going to  continue to  die in slavery  and they're under contract to refill those mega prisons for the corporate overlords  we can expect the number of people imprisoned to increase exponentially in the coming years  "","alabama","south"
""this is just convict leasing with extra steps  "","alabama","south"
""we're just not sending them to die in the mines anymore  though i'm sure the state would if it would turn a profit  "","alabama","south"
""as someone who has spent time working with men and women in work release  i think this article and especially mr  tucker s attitude is remiss  these inmate s willingly participate in work release  it is a much preferable way to spend their time than sitting in lockup  and it puts some money in their account to buy some things they want and need  from deodorant to shoes to snacks  it also provides supervision for the part of their day when they would be likely to actually be a threat to society  their free time  the lawyers know this  they aren t ignorant  they are using this  and the incarcerated  to gain notoriety   "","alabama","south"
""conversations need to be had about sentencing  absolutely  but work release is voluntary  if they feel like it was  slave labor   or if they feel like they aren t benefiting from it  they are welcome to not participate  "","alabama","south"
"" don t do the crime  if you can t do the time   "","alabama","south"
""i think good food at other places put them out "","alabama","south"
""there's still one in clanton and i think at least one in nashville  "","alabama","south"
""bureaucrats being the ones enslaving them doesn't make it much better for me  "","alabama","south"
""i guess i've got another list of places to refuse to do business with  for all the good it'll do  "","alabama","south"
""alabama loves private prisons  if it ain't privatized  they don't want it  "","alabama","south"
""100  agree  "","alabama","south"
""it s a situation of the illusion of choice  they have no other way to make money  so they have to  willingly  participate in what is essentially slave labor  it s a choice between two bad situations with one that provides some benefit while still taking advantage of them "","alabama","south"
""what's  remiss  is ignoring that the state profits off of this process   "","alabama","south"
""however  you're more than welcome to continue to kiss the collective backsides of our pathetic parole board  "","alabama","south"
""nope  many of these people should be paroled  instead the corrupt prison system keeps them to take most of their paycheck and give them a few coins  it is virtually slave labor  you know this  you just don't care because you think these kinds of people deserve it  keep licking those boots   "","alabama","south"
""do you like displaying your ignorance publicly often   "","alabama","south"
""that and nepotism on the local and corporate level as well  on the day shift crew people were either related or dating someone  "","alabama","south"
"" either related or dating someone  "","alabama","south"
""or both  "","alabama","south"
""yep  i had my suspicions but could never prove it  "","alabama","south"
""nothing is going to happen except us putting up with it and not doing jack shit about it  "","alabama","south"
""what you hiding twink  "","alabama","south"
""because they were hiding the cash going into their pockets "","alabama","south"
"" É  µ surprise surprise  µ "","alabama","south"
""to be fair and balanced  twinkle and the apsc look at all the data while setting rates   unsaid part  all the data that alabama power provides  and republicans will point the finger at democrats and clean energy for rate increases  "","alabama","south"
""twinkle gonna have opponents soon "","alabama","south"
""twinkle needs to go "","alabama","south"
""garbage humans "","alabama","south"
""twinkle twinkle ran unopposed in last month's election  "","alabama","south"
""everything   her lake house   her condo at orange beach   her car    "","alabama","south"
""al power contributions to her  campaign  funds   to her pac   to her super pac   to her personal charity   to her husband's personal charity    "","alabama","south"
""you get the grift  "","alabama","south"
""i hope so  there were 2 good candidates back in 2016 and they both got beaten by the gop incumbents  it's so hard to get traction on this commission with the public  they just go with the r that's on the ballot without a clue of what the psc does  "","alabama","south"
""twinkle had more write ins than any other candidate "","alabama","south"
""which just proves that if we could coordinate write in campaigns to get us all writing in the same ppl  we could make something happen "","alabama","south"
""cobra i know you pay the full price of your insurance contract in order to keep the coverage you had "","alabama","south"
""in the sense that land was divided up into townships at one point for land surveying purposes  yes  approximately 6x6 mile 'squares' were surveyed and logged as 'townships' in the 1800s  you can see how the state is broken down into townships in this map  https   gis forestry alabama gov portal apps view index html appid 6f8f21a0016044a2be8cadbcc9d260fe  https   gis forestry alabama gov portal apps view index html appid 6f8f21a0016044a2be8cadbcc9d260fe  "","alabama","south"
""it seems it must have some use for certain activities if a state agency maintains a map of them  "","alabama","south"
""as for if there are alabama townships that serve as municipalities  like a county  that does not seem to be the case  i know there are a few in other states like ohio  but in alabama that role seems to have not been created between counties and cities  unless someone else knows better  "","alabama","south"
""municipalities as townships  no  but the land is surveyed into township blocks statewide  long legal descriptions might read like  township 7 north  range  2 east    blah blah   "","alabama","south"
""my understanding is  cusseta  al   in chambers co   and lochapoka  al   in lee co    are townships  and they both have an elected mayor  "","alabama","south"
""the two types of municipalities designated by state law are towns  population under 2000  and cities  population 2000 or more   "","alabama","south"
""i was just curious about that  zip city was one an incorporated town and unincorporated long before i moved here  thank you for your explanation  "","alabama","south"
""your escrow holder receives the actual tax bill so they'll know what to pay  you should receive a courtesy copy as well  "","alabama","south"
""yes  but be aware it's like  50 75 total  you get a  4k tax assessed value discount for the state  a house without the exemption assessed at  200k would be taxed against  196k instead  so that's about  15 savings  and then county and city will depend on location  in daphne  it's about  65ish year  "","alabama","south"
""also   come join us over at r homeowners cuz this won't be the last question you have  "","alabama","south"
"" deleted  "","alabama","south"
""thank you  "","alabama","south"
""it's not  "","alabama","south"
""https   www revenue alabama gov property tax homestead exemptions  "","alabama","south"
""his property is assessed at almost three times the worth of yours of course their taxes are more  "","alabama","south"
""what a house sells for or  is worth  and what the tax assessment is aren't the same thing  "","alabama","south"
"" deleted  "","alabama","south"
""and i literally provided you with the link to the dor website and explained that what you buy your house for has nothing to do with what the tax assessment is before discount  "","alabama","south"
""edit  i'm guessing r freeball78 actually talked to a real estate attorney or looked at the link i provided because they have apparently blocked me out of shame of how wrong they are  "","alabama","south"
""i d rather not have this asshat  luckily still plenty of names that are waiting to throw in their chance  "","alabama","south"
""connie hudson is likely to be next to announce running for mayor  i believe she said her official announcement will be on new years  she s a much a better candidate than this guy "","alabama","south"
"" nodine is apparently looking to make a political comeback by reviving his ambitions for the mobile mayorship  "","alabama","south"
""former mobile councilman and county commissioner stephen nodine is trying to run for mayor of mobile   maybe   "","alabama","south"
""nodine has a uniquely controversial past  making national headlines in 2010  when he was put on trial for the  alleged murder  https   www al com news mobile 2014 12 discovery channel to air real  html  of his girlfriend  angel downs  who was found dead from a gunshot wound in the driveway of her gulf shores home  "","alabama","south"
""the initial murder trial ended in a hung jury  and when potentially exculpatory evidence was discovered  prosecutors agreed to drop the murder charges in exchange for nodine pleading guilty to related perjury  misdemeanor harassment  and ethics violation charges  although the guilty plea prevented nodine from facing a second trial  he went on to serve two years in prison and can no longer run for certain offices like county commissioner or school board under state law  "","alabama","south"
""nodine contends that downs s death was a suicide and that his trial was a case of political persecution aimed at preventing him from running for mayor back in 2010  nodine went on to serve additional jail time following  probation violations  https   www al com news mobile 2016 01 stephen nodine headed to jail html  including a failed drug test in 2016   "","alabama","south"
""we already have a felon president elect  why not a felon mayor elect  "","alabama","south"
""the criminals and billionaires have taken over everything  they have all the money and the government  "","alabama","south"
""i was told he s also a big pot smoker  which at this point might just be his only qualifying trait  "","alabama","south"
""i thought he had disappeared in florida  surely he does not think he could win   "","alabama","south"
""if you can get elected to the presidency  who not mayor  the stuff nodine got convicted was really off the wall stuff no one is normally charged with because he beat the cases on his girlfriend taking her life  not a fan at all  but prior felonies are no longer an impediment to election   "","alabama","south"
""john gotti is a better candidate than this guy    "","alabama","south"
""does anyone believe that this guy is no longer using drugs   he failed a drug test while on probation knowing that they would test him    now  he no longer has to be tested  "","alabama","south"
""trumplandia    a place where felons can take control  "","alabama","south"
""sounds like the best possible candidate  s "","alabama","south"
""and if it turns out that he treats women like shit    he's pure maga gold    guaranteed to win  "","alabama","south"
""this  "","alabama","south"
""the maga party has proven that not only should you not be ashamed of a criminal past     hell  double down on it as proof that you will stand up to the libruls   "","alabama","south"
""only the white make criminals and billionaires "","alabama","south"
""why not   criminal behavior is now an entry into being a made man in the trump crime syndicate  and the cult members   "","alabama","south"
""this is what alabama ranks no  1 in  "","alabama","south"
""wooo hooo  "","alabama","south"
"" fake religious state   "","alabama","south"
""these people do not follow the ways of god or jesus  period "","alabama","south"
""nah  i can't believe that   i'd say that utah was the most religious state  "","alabama","south"
