comment,state_group,region
""it is a lot like the protests in summer of 2020 which actually had arsonists and violent opportunists but also plenty of lawful protestors  "","virginia","south"
""as a person not guilty of committing arson  just being in the vicinity of someone committing a crime doesn't make you one too unless you're actively helping them as well  "","virginia","south"
""that s a load  he went there with the same intentions as those that actually stepped into the u s  capitol building  fyi the  capitol  is actually the capitol hill complex  "","virginia","south"
""and you know it's a load because     "","virginia","south"
""if he didn't storm or enter any capital buildings  then how can you say he had the same intentions as those who did  "","virginia","south"
"" capitol "","virginia","south"
""so you don't have an answer to the questions  "","virginia","south"
""how do you explain that cut on his face "","virginia","south"
""my dad was craving some bad for thanksgiving the other year  and ordered from  edwardsvaham com  https   www edwardsvaham com    "","virginia","south"
""if you're near culpeper grab one from calhoun's   edwards is good too if you need to order online   both are pretty good country hams  i've had all three smithfields  edwards  and calhouns and i prefer calhouns but they are all good   just know ya gotta prep it right or all you're eatin is salt  "","virginia","south"
""r m  felts packing company ships nationwide https   g co kgs 4bw4gy8 "","virginia","south"
""give them a call  they re quite friendly  many different shops take the packaging off and hang it from the rafters like it s their own product   "","virginia","south"
""their bacon is great too  "","virginia","south"
""kites country hams out of madison  va  they are great  "","virginia","south"
""they are no more    "","virginia","south"
"" https   www smithfieldtimes com 2024 01 24 end of an era smithfield foods discontinues genuine smithfield ham   https   www smithfieldtimes com 2024 01 24 end of an era smithfield foods discontinues genuine smithfield ham   "","virginia","south"
""when i was a youngling we got them from my grandfather  then after he died from hudson which is defunct  "","virginia","south"
""now we get edwards    "","virginia","south"
""https   www edwardsvaham com   "","virginia","south"
""felts ham in ivor  va "","virginia","south"
""https   preview redd it w3yrbo4s256e1 jpeg width 1170 format pjpg auto webp s 0fa23a7c9be816c370449a1b91441adb4ed629a7 "","virginia","south"
""i swear i see them in costco in richmond  "","virginia","south"
""benton s in tennessee and it s not even close  "","virginia","south"
""edwards ham  do it  "","virginia","south"
""try nahunta  in north carolina  "","virginia","south"
""costco "","virginia","south"
""as someone who lives in the area  felts  they re still local and family owned  edwards burned down a few years ago and they never rebuilt  their business is online now and burger s smokehouse bought the name  "","virginia","south"
""https   preview redd it jpwpzqp0n86e1 png width 868 format png auto webp s 8cb5f6c6552ac6c66f0dfaa2f026f51cc598d621 "","virginia","south"
"" https   www kiteshams com   https   www kiteshams com   "","virginia","south"
""https   smithfield sfdbrands com en us storefinder  "","virginia","south"
""we have had calhoun's hams many years  i also remember kite's but don't know if they are still there  "","virginia","south"
""can you just call them and order a single sliced ham  "","virginia","south"
""definitely saw them in winchester just the other day at costco "","virginia","south"
""you did  we saw them  too  "","virginia","south"
""excuse my ignorance  i'm fairly new to the area  so i'm curious what about these hams make it worth the higher price tag  quality of the meat   how the pig was fed or raised   or an older better process on making it into a ham that has been abandoned  "","virginia","south"
""hi  thanks but that link is a store locator  this ham does not appear available anywhere  we have plenty of other smithfield products available  i have no issue finding smithfield spiral hams  bacon etc  but the dried cured one seems to be discontinued  do you have a recommendation  "","virginia","south"
""you can order a single ham  they don t come pre sliced  "","virginia","south"
""get yourself a ham biscuit and find out  thank me later "","virginia","south"
""pigs eat peanuts leftovers the fields  after harvest  "","virginia","south"
""virginia s us senators said tuesday that they would watch the actions of syrian rebels before considering lifting the most powerful group s designation as a terrorist organization  "","virginia","south"
""hayat tahrir al sham  a sunni islamist group  took control over the syrian capital city of damascus on saturday  during a swift and unexpected series of victories  former president bashar al assad fled  and russian media later said he was granted asylum after arriving in moscow  "","virginia","south"
""in 2018  the us state department  designated hts  https   www govinfo gov content pkg fr 2018 06 01 pdf 2018 11797 pdf  a foreign terrorist organization   five years after its leader  abu mohammad al golani  was specially designated a global terrorist while he was a leader of the al nusra front  "","virginia","south"
"" i'm open to that  but that's got to be based upon the performance of this group   said warner   hts has tried to redefine itself  i've seen some of the interviews with their leader  who is saying the right things  but this is not a case where words alone  it will be actions   "","virginia","south"
""damn replace  mujahideen  with hts  and  pakistan  with  turkey  and this story sounds very familiar "","virginia","south"
""can't believe state and local planners didn't see this coming "","virginia","south"
""companies should pay for new infrastructure    solar and wind  "","virginia","south"
""they did not think about this before  dug  "","virginia","south"
""this can be seen as a clear opportunity to pursue small nuclear reactor plants to support areas with planned data centers   "","virginia","south"
""in the southern portion of the state  we're relying pretty heavily on purchasing power from duke energy in nc and they're running coal plants still   "","virginia","south"
""va could lead the charge for safe  clean  renewable energy that has a much smaller footprint for kwh produced than wind or solar   "","virginia","south"
""it's unfortunate that power requirements weren't considered  and frankly mind boggling  but we need to move forward toward being a leader to address this particular problem "","virginia","south"
""switching servers over to arm processors and the ai bubble bursting will do a lot to cut power demands from a lot of these data centers  "","virginia","south"
""sad that neither of those things will happen anytime soon  "","virginia","south"
""so now after november  republicans can admit we've had  record economic growth  and there is a surplus to spend  "","virginia","south"
""sounds like a cash grab for blumpkins contractor buddies    "","virginia","south"
""actually putting action towards educational funding and you still have a problem with it lol  "","virginia","south"
""the devil is always in the details   particular with this governor's history of big shiny shallow promises and lotsa gotchas when it comes to actuals  "","virginia","south"
""i've been screaming about the need for more     towards school building as the average age of a va school building statewide is over 50 years old   i hope youngkin is sincere about putting real money towards a good faith effort to do better for virginia kids  "","virginia","south"
